actual,predicted
38.0701,45.39506
223.96041,159.7099
44.13068,27.437754
21.09461,28.747974
4.64533,54.295162
115.89516,96.70665
11.80394,59.67844
197.04754,161.19904
104.39044,96.45462
85.49417,37.64726
215.21688,193.36661
45.48262,43.7603
91.34646,32.941956
31.54662,34.075855
28.06262,26.92675
177.61996,122.52741
5.51126,50.65262
73.89106,34.20366
113.89003,78.437965
85.63681,82.73281
68.07928,57.40665
153.74637,90.3334
67.71576,40.87408
56.31584,47.38047
5.80667,47.47224
12.77467,71.12446
223.27132,197.59293
163.56324,104.91386
210.24372,164.89159
87.31824,90.26545
16.25867,58.872555
111.52687,86.844505
10.99261,41.069546
30.7488,31.584972
140.75082,117.19968
116.44417,116.9564
26.68787,43.02959
48.77602,36.036636
213.6261,96.140854
198.02037,134.33691
44.32129,34.53762
51.07588,43.89124
8.12934,46.926006
138.06974,109.3368
66.53506,106.38374
24.38801,63.383404
50.89038,41.5181
45.29201,40.387466
70.22705,87.96142
19.74267,41.03094
34.84001,35.076286
8.96666,61.3706
150.01868,144.44579
5.80667,43.72978
62.25492,46.15167
9.29067,39.688175
4.62253,66.22097
11.83124,40.92906
61.68821,107.81635
146.12376,171.767
75.63168,41.352375
3.484,34.011166
200.12215,187.1176
17.42001,59.771816
52.20182,45.033745
103.28793,101.13404
85.48671,120.60903
6.968,43.040264
31.92783,42.526993
71.36756,40.993896
102.43609,89.2045
176.43002,126.744865
129.76749,124.02702
46.81687,53.8791
98.06054,32.993153
220.30199,156.92256
16.09667,41.337807
12.96528,44.46223
200.72936,155.16817
11.61334,39.104942
64.80869,60.30543
183.08503,152.55807
2.51327,45.50312
29.41456,65.33491
73.10071,32.046394
132.34908,135.63126
4.83594,53.78309
66.57723,40.371124
37.54389,53.246815
56.69705,60.13778
9.24505,65.35698
92.40398,98.93272
55.72121,24.403265
27.66371,60.790142
12.77467,36.340477
128.82704,80.54713
48.96662,37.31221
71.03196,41.065727
128.77464,96.97785
185.17648,140.67143
174.0987,141.30711
122.75146,138.92104
104.00474,114.928665
51.42682,55.24793
84.18685,94.94418
7.15861,53.164745
53.74948,44.821262
9.86249,59.618546
17.3972,40.61643
16.25867,36.8459
113.31179,88.93473
66.12525,50.289024
14.44932,52.12378
125.86365,109.095245
109.63103,86.0127
140.54987,120.64269
126.57149,131.3655
95.32639,122.84808
226.32781,181.18092
148.57341,170.11789
150.9278,176.42589
3.484,54.64558
51.60208,46.65799
4.15932,34.61015
86.98875,101.16203
15.09734,56.713844
85.13577,45.34326
102.0684,106.321655
8.10653,62.305656
179.62895,151.30356
89.12593,107.00231
223.4899,130.52327
183.78571,170.50137
41.2185,36.277916
127.2668,98.14834
81.20489,101.28782
40.64668,51.311512
87.78145,101.81967
26.71068,35.928795
54.75048,40.12718
6.968,41.743805
147.51171,130.96996
40.64668,91.282135
169.19976,135.87474
164.3873,135.92886
45.08371,58.54353
2.32267,53.962418
158.11382,119.92955
6.968,50.20679
12.72905,33.378796
32.01363,49.509834
125.15096,124.41353
200.89648,127.83449
133.83422,100.048836
38.51462,59.20114
67.69295,63.694355
55.74402,34.57995
52.59561,54.502693
49.72905,41.973156
14.1038,40.225746
131.31004,94.40973
78.8948,78.38259
154.8603,151.03712
35.39414,48.43171
80.69706,104.10965
98.78758,128.70015
104.73413,122.006355
26.85567,37.764427
109.59564,147.97545
152.23242,87.82592
10.4292,35.25167
119.48417,173.71133
25.73995,74.10021
160.7866,102.05974
174.56937,112.79064
200.81672,136.01201
97.10751,28.007431
4.64533,42.928135
158.83079,88.6218
22.25595,46.32011
103.97681,118.30751
142.13814,84.63213
18.77195,57.220604
126.83881,114.70688
210.35495,177.5422
5.80667,51.13615
172.21131,108.20933
175.06039,120.569855
8.34854,39.07357
166.05647,167.4822
8.80465,65.55015
46.43054,32.004795
40.60106,29.05104
12.77467,38.175438
183.76833,114.06728
77.76886,42.428715
55.34511,30.966326
10.452,19.136444
39.48535,31.960968
2.32267,21.267815
8.48064,30.47866
17.42001,62.009388
202.1182,159.52641
25.54934,61.147617
69.68002,60.898937
70.76547,74.8837
34.84001,43.0449
231.43505,193.55908
192.06118,150.03323
218.04706,194.87268
9.29067,55.574657
77.75628,79.25866
33.86928,44.64692
38.32401,34.88583
31.52892,35.140545
183.30226,138.95134
232.16825,194.76569
124.74674,91.26185
77.54798,119.5389
136.9417,157.70424
187.65468,138.39703
71.22257,48.74224
233.705,199.46964
10.452,42.73532
113.71712,86.84233
21.09461,44.315098
115.33857,134.52583
223.47831,136.25156
46.45335,37.990704
13.936,73.332695
5.80667,79.50177
151.16863,146.16869
65.20249,41.08393
121.19253,162.10832
8.12934,37.55779
12.77467,36.30668
97.66064,94.629326
113.72224,88.69797
74.63815,43.1348
169.44856,137.2251
136.86791,148.68451
34.05989,47.787308
8.12934,53.568977
70.96354,33.893364
8.31994,49.936356
200.41202,102.20286
42.18923,53.74722
64.25457,38.70696
114.73153,133.43312
57.22326,51.179844
180.71278,150.54434
57.24095,42.898396
218.42384,153.33533
64.96391,115.2492
126.86,172.0506
168.26442,154.18912
8.12934,48.317764
2.16066,39.387623
134.6109,83.63962
6.968,39.8701
18.58134,57.288227
42.18923,36.971676
57.09596,49.750504
103.03912,104.2369
102.92409,96.86547
31.35601,96.188225
2.32267,55.360825
50.25525,35.77747
171.13249,139.83214
25.54934,56.09317
52.26002,33.955868
6.968,30.175688
218.27269,194.80331
233.84832,157.40352
109.45947,92.794075
81.84237,42.42287
73.76465,83.1492
163.23776,172.45624
22.06534,34.89462
183.77694,129.24063
39.40784,67.088585
73.16402,44.83502
93.21071,101.48469
58.2396,48.69361
71.32706,36.10187
22.25595,49.381516
36.00134,58.5041
56.88254,38.501255
64.01834,35.313644
20.90401,63.079258
10.452,37.435
12.77467,51.21696
32.92716,46.947216
42.96935,37.316055
74.22666,109.61276
44.11299,53.841713
89.2144,65.93465
233.46298,149.29492
219.0644,193.897
93.65143,36.70363
46.43565,50.93895
14.31722,54.773808
193.1734,132.94553
85.47136,55.686203
166.72275,162.63376
115.24198,111.40299
69.87063,38.671
25.73995,56.319275
138.48044,170.25702
1.16133,38.638176
27.83662,61.021477
218.32483,183.87877
99.14599,68.128
17.42001,41.472282
112.49759,90.54038
13.936,50.69672
62.71202,34.578987
22.04253,60.423183
85.47648,43.130028
122.06634,94.56951
97.01904,119.445
197.75856,160.09125
157.00949,122.479805
73.28621,24.589663
21.07181,42.336147
119.09898,147.93773
152.57825,108.30922
167.31294,131.89313
5.80667,44.31254
72.27263,86.35162
8.12934,46.291504
160.66081,174.98613
69.65721,34.704655
46.81175,36.725807
19.35024,71.20815
168.4043,137.0032
191.51185,145.68411
9.29067,69.363304
41.59971,28.752422
90.89415,85.94793
3.322,42.62254
10.83322,47.733746
89.76341,53.977535
231.92837,144.0993
5.80667,48.925022
177.64313,141.80582
74.51596,30.821592
36.00134,49.519844
166.17953,124.70524
201.35863,175.42749
12.96528,47.24406
52.64123,36.797993
11.99455,47.79653
86.48771,37.654915
3.484,24.84593
5.80667,24.142046
167.8199,131.74023
61.52788,34.092014
198.11863,125.15983
66.17321,35.90432
180.97067,129.94603
61.55069,30.851194
59.99045,41.093212
177.52606,133.21928
23.60789,43.498894
34.06438,86.39798
156.87665,140.67198
77.21984,63.20031
63.80493,38.98526
216.27472,194.71013
17.42001,58.563118
97.24472,72.12385
175.60852,107.26826
34.84001,34.919983
16.44928,41.191513
7.15861,59.566147
227.97516,148.59906
20.90401,34.215702
4.83594,39.699833
52.45062,53.0664
18.58134,67.61244
9.29067,28.204098
23.22667,60.56461
187.19294,153.04591
20.90401,74.53728
202.78678,162.3576
217.16413,188.51584
10.452,28.539461
51.86111,32.795403
169.51766,172.33464
25.54934,54.05928
152.44004,139.47868
27.09189,50.790844
222.93446,141.0226
164.39409,111.992004
5.80667,56.79629
1.16133,40.996628
69.68002,33.51757
163.38286,121.00485
46.83456,49.363728
122.22767,85.20465
8.12934,32.963177
135.55647,118.17369
157.81559,120.01468
16.21306,57.192596
54.84986,39.62636
94.33797,90.294556
174.05146,117.26681
9.29067,36.027355
177.67517,122.81979
97.11262,52.216217
228.86327,193.66037
23.79849,27.253937
8.89176,74.73269
37.16268,39.8718
57.07315,49.428066
1.16133,39.24368
42.90092,37.397278
176.5056,132.99956
67.50746,50.837643
168.12161,115.8446
72.17049,41.11838
104.47175,94.85778
50.12796,40.20528
225.29409,184.27386
12.77467,47.513187
46.20455,43.799377
3.67461,51.572468
81.58611,135.09357
15.09734,35.157005
59.19263,108.245804
89.30631,60.83616
45.46493,52.917923
132.86517,129.12233
193.28681,113.445915
88.78757,80.36597
41.02789,42.700844
7.1644,36.365158
90.46764,115.11848
163.35494,92.87809
26.71068,48.7148
25.54934,42.6725
53.54353,48.410675
93.61093,97.04057
191.28915,121.97175
237.18769,147.1249
133.86438,165.3771
15.28794,41.48575
16.25867,35.19172
73.65996,83.79229
58.81142,48.842106
143.33078,160.00789
83.95162,64.010254
16.44928,40.752983
1.16133,52.971886
60.50407,77.459206
32.51734,39.29397
2.32267,60.46126
181.63266,176.80917
48.3543,36.22468
3.484,54.067978
48.77602,30.32767
50.56637,96.28956
126.52639,151.95299
184.28874,136.1898
11.80394,52.42879
20.90401,75.36234
136.22389,134.40137
39.67595,46.22812
60.96117,46.565258
187.38986,166.29204
11.61334,75.36114
76.79302,42.33778
120.01461,117.71981
13.936,26.49221
226.3657,127.49986
147.03728,169.00835
12.99388,51.72658
8.12934,66.87067
193.57075,180.64772
61.55069,33.230183
201.20634,124.29774
129.49588,122.850494
5.80667,38.74208
88.93021,102.54211
165.04748,136.63655
170.55916,123.30346
11.61334,36.278687
51.28929,51.254177
57.62728,48.088898
146.01994,172.5553
10.452,47.62908
51.09868,40.418552
53.58915,43.10776
159.88863,122.04111
151.82772,86.7425
188.51069,126.61493
152.95804,165.49579
16.25867,41.751614
132.88076,156.02486
26.87847,52.700794
15.47855,33.703075
11.61334,63.025166
12.77467,69.125626
149.86346,117.236305
5.15865,37.335407
84.12965,40.201454
166.67114,124.39083
200.1247,149.49966
53.55376,84.56315
172.41502,115.62531
73.16402,50.621365
2.32267,49.043827
130.16708,65.77636
67.90637,37.913498
231.44303,145.274
188.53898,159.61435
138.88863,153.07419
72.00269,34.783268
10.452,48.263878
180.99347,149.29851
61.68821,44.818996
153.24416,146.96623
